0.25  1.0  0.0   50.0  20.0   0.0
1.0   0.0  1.0   50.0  0.0    25.0
0.0   0.0  1.0   0.0   0.0    75.0
2.0   0.0  1.0   10.0  0.0    350.0
0.0   1.0  1.0   0.0   150.0  50.0
0.0   2.0  0.0   0.0   100.0  0.0
