50	52.5	52.5	50	47.5	52.5	47.5	55	62.5	50	0	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	10	10	15	10	15	10	12.5	10	12.5	10	55	65	60	67.5	62.5	65	67.5	67.5	57.5	65	30	25	27.5	22.5	22.5	15	30	15	27.5	27.5	
50	52.5	52.5	50	47.5	52.5	47.5	55	62.5	50	2.5	0	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	10	10	15	10	15	10	12.5	10	12.5	10	55	65	60	67.5	62.5	65	67.5	67.5	57.5	65	30	25	27.5	22.5	22.5	15	30	15	27.5	27.5	
50	52.5	52.5	50	47.5	52.5	47.5	55	62.5	50	2.5	2.5	0	2.5	2.5	2.5	2.5	2.5	2.5	2.5	10	10	15	10	15	10	12.5	10	12.5	10	55	65	60	67.5	62.5	65	67.5	67.5	57.5	65	30	25	27.5	22.5	22.5	15	30	15	27.5	27.5	
50	52.5	52.5	50	47.5	52.5	47.5	55	62.5	50	2.5	2.5	2.5	0	2.5	2.5	2.5	2.5	2.5	2.5	10	10	15	10	15	10	12.5	10	12.5	10	55	65	60	67.5	62.5	65	67.5	67.5	57.5	65	30	25	27.5	22.5	22.5	15	30	15	27.5	27.5	
50	52.5	52.5	50	47.5	52.5	47.5	55	62.5	50	2.5	2.5	2.5	2.5	0	2.5	2.5	2.5	2.5	2.5	10	10	15	10	15	10	12.5	10	12.5	10	55	65	60	67.5	62.5	65	67.5	67.5	57.5	65	30	25	27.5	22.5	22.5	15	30	15	27.5	27.5	
50	52.5	52.5	50	47.5	52.5	47.5	55	62.5	50	2.5	2.5	2.5	2.5	2.5	0	2.5	2.5	2.5	2.5	10	10	15	10	15	10	12.5	10	12.5	10	55	65	60	67.5	62.5	65	67.5	67.5	57.5	65	30	25	27.5	22.5	22.5	15	30	15	27.5	27.5	
50	52.5	52.5	50	47.5	52.5	47.5	55	62.5	50	2.5	2.5	2.5	2.5	2.5	2.5	0	2.5	2.5	2.5	10	10	15	10	15	10	12.5	10	12.5	10	55	65	60	67.5	62.5	65	67.5	67.5	57.5	65	30	25	27.5	22.5	22.5	15	30	15	27.5	27.5	
50	52.5	52.5	50	47.5	52.5	47.5	55	62.5	50	2.5	2.5	2.5	2.5	2.5	2.5	2.5	0	2.5	2.5	10	10	15	10	15	10	12.5	10	12.5	10	55	65	60	67.5	62.5	65	67.5	67.5	57.5	65	30	25	27.5	22.5	22.5	15	30	15	27.5	27.5	
50	52.5	52.5	50	47.5	52.5	47.5	55	62.5	50	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	0	2.5	10	10	15	10	15	10	12.5	10	12.5	10	55	65	60	67.5	62.5	65	67.5	67.5	57.5	65	30	25	27.5	22.5	22.5	15	30	15	27.5	27.5	
50	52.5	52.5	50	47.5	52.5	47.5	55	62.5	50	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	0	10	10	15	10	15	10	12.5	10	12.5	10	55	65	60	67.5	62.5	65	67.5	67.5	57.5	65	30	25	27.5	22.5	22.5	15	30	15	27.5	27.5	
50	52.5	52.5	50	47.5	52.5	47.5	55	62.5	50	10	10	10	10	10	10	10	10	10	10	0	7.5	10	10	10	10	10	10	12.5	7.5	55	65	60	67.5	62.5	65	67.5	67.5	57.5	65	30	25	27.5	22.5	22.5	15	30	15	27.5	27.5	
50	52.5	52.5	50	47.5	52.5	47.5	55	62.5	50	10	10	10	10	10	10	10	10	10	10	7.5	0	10	10	10	10	10	10	10	7.5	55	65	60	67.5	62.5	65	67.5	67.5	57.5	65	30	25	27.5	22.5	22.5	15	30	15	27.5	27.5	
50	52.5	52.5	50	47.5	52.5	47.5	55	62.5	50	15	15	15	15	15	15	15	15	15	15	10	10	0	10	10	10	12.5	10	12.5	10	55	65	60	67.5	62.5	65	67.5	67.5	57.5	65	30	25	27.5	22.5	22.5	15	30	15	27.5	27.5	
50	52.5	52.5	50	47.5	52.5	47.5	55	62.5	50	10	10	10	10	10	10	10	10	10	10	10	10	10	0	10	10	10	10	12.5	10	55	65	60	67.5	62.5	65	67.5	67.5	57.5	65	30	25	27.5	22.5	22.5	15	30	15	27.5	27.5	
50	52.5	52.5	50	47.5	52.5	47.5	55	62.5	50	15	15	15	15	15	15	15	15	15	15	10	10	10	10	0	10	12.5	10	12.5	10	55	65	60	67.5	62.5	65	67.5	67.5	57.5	65	30	25	27.5	22.5	22.5	15	30	15	27.5	27.5	
50	52.5	52.5	50	47.5	52.5	47.5	55	62.5	50	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	0	10	7.5	12.5	10	55	65	60	67.5	62.5	65	67.5	67.5	57.5	65	30	25	27.5	22.5	22.5	15	30	15	27.5	27.5	
50	52.5	52.5	50	47.5	52.5	47.5	55	62.5	50	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	10	10	12.5	10	12.5	10	0	10	12.5	10	55	65	60	67.5	62.5	65	67.5	67.5	57.5	65	30	25	27.5	22.5	22.5	15	30	15	27.5	27.5	
50	52.5	52.5	50	47.5	52.5	47.5	55	62.5	50	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	7.5	10	0	12.5	7.5	55	65	60	67.5	62.5	65	67.5	67.5	57.5	65	30	25	27.5	22.5	22.5	15	30	15	27.5	27.5	
50	52.5	52.5	50	47.5	52.5	47.5	55	62.5	50	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	10	12.5	12.5	12.5	12.5	12.5	12.5	0	12.5	55	65	60	67.5	62.5	65	67.5	67.5	57.5	65	30	25	27.5	22.5	22.5	15	30	15	27.5	27.5	
50	52.5	52.5	50	47.5	52.5	47.5	55	62.5	50	10	10	10	10	10	10	10	10	10	10	7.5	7.5	10	10	10	10	10	7.5	12.5	0	55	65	60	67.5	62.5	65	67.5	67.5	57.5	65	30	25	27.5	22.5	22.5	15	30	15	27.5	27.5	
50	50	50	50	50	50	50	50	55	50	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	0	60	55	65	62.5	65	60	67.5	50	60	55	55	55	55	55	55	55	55	55	55	
50	55	55	52.5	50	50	47.5	52.5	55	47.5	65	65	65	65	65	65	65	65	65	65	65	65	65	65	65	65	65	65	65	65	60	0	60	55	62.5	55	60	60	50	52.5	60	60	65	65	60	65	57.5	65	65	57.5	
55	52.5	50	50	52.5	52.5	50	50	57.5	52.5	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	55	60	0	62.5	62.5	57.5	62.5	55	55	60	55	57.5	60	60	60	60	55	60	60	55	
55	60	57.5	57.5	57.5	57.5	55	57.5	60	57.5	67.5	67.5	67.5	67.5	67.5	67.5	67.5	67.5	67.5	67.5	67.5	67.5	67.5	67.5	67.5	67.5	67.5	67.5	67.5	67.5	65	55	62.5	0	62.5	65	62.5	67.5	60	65	60	60	67.5	67.5	67.5	67.5	60	67.5	67.5	57.5	
55	55	57.5	57.5	57.5	55	55	60	57.5	52.5	62.5	62.5	62.5	62.5	62.5	62.5	62.5	62.5	62.5	62.5	62.5	62.5	62.5	62.5	62.5	62.5	62.5	62.5	62.5	62.5	62.5	62.5	62.5	62.5	0	65	62.5	67.5	62.5	62.5	60	62.5	62.5	62.5	62.5	62.5	62.5	62.5	62.5	62.5	
60	57.5	55	57.5	62.5	57.5	60	55	57.5	57.5	65	65	65	65	65	65	65	65	65	65	65	65	65	65	65	65	65	65	65	65	65	55	57.5	65	65	0	60	62.5	62.5	60	65	65	65	65	65	65	65	65	65	65	
55	55	55	52.5	52.5	52.5	57.5	52.5	55	52.5	67.5	67.5	67.5	67.5	67.5	67.5	67.5	67.5	67.5	67.5	67.5	67.5	67.5	67.5	67.5	67.5	67.5	67.5	67.5	67.5	60	60	62.5	62.5	62.5	60	0	62.5	65	60	60	60	65	65	60	67.5	57.5	67.5	65	57.5	
62.5	57.5	55	60	62.5	60	60	55	60	60	67.5	67.5	67.5	67.5	67.5	67.5	67.5	67.5	67.5	67.5	67.5	67.5	67.5	67.5	67.5	67.5	67.5	67.5	67.5	67.5	67.5	60	55	67.5	67.5	62.5	62.5	0	62.5	62.5	65	67.5	65	65	65	67.5	67.5	67.5	65	67.5	
55	55	55	55	55	55	52.5	52.5	57.5	52.5	57.5	57.5	57.5	57.5	57.5	57.5	57.5	57.5	57.5	57.5	57.5	57.5	57.5	57.5	57.5	57.5	57.5	57.5	57.5	57.5	50	50	55	60	62.5	62.5	65	62.5	0	60	55	55	55	55	57.5	57.5	55	57.5	55	55	
55	55	55	55	55	55	55	55	55	55	65	65	65	65	65	65	65	65	65	65	65	65	65	65	65	65	65	65	65	65	60	52.5	60	65	62.5	60	60	62.5	60	0	60	60	65	65	60	65	57.5	65	65	57.5	
50	52.5	52.5	50	47.5	52.5	47.5	55	62.5	50	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	55	60	55	60	60	65	60	65	55	60	0	17.5	27.5	27.5	27.5	27.5	17.5	27.5	25	15	
50	52.5	52.5	50	47.5	52.5	47.5	55	62.5	50	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	55	60	57.5	60	62.5	65	60	67.5	55	60	17.5	0	20	22.5	22.5	25	15	25	22.5	15	
50	52.5	52.5	50	47.5	52.5	47.5	55	62.5	50	27.5	27.5	27.5	27.5	27.5	27.5	27.5	27.5	27.5	27.5	27.5	27.5	27.5	27.5	27.5	27.5	27.5	27.5	27.5	27.5	55	65	60	67.5	62.5	65	65	65	55	65	27.5	20	0	25	27.5	27.5	27.5	27.5	25	25	
50	52.5	52.5	50	47.5	52.5	47.5	55	62.5	50	22.5	22.5	22.5	22.5	22.5	22.5	22.5	22.5	22.5	22.5	22.5	22.5	22.5	22.5	22.5	22.5	22.5	22.5	22.5	22.5	55	65	60	67.5	62.5	65	65	65	55	65	27.5	22.5	25	0	15	17.5	27.5	17.5	20	27.5	
50	52.5	52.5	50	47.5	52.5	47.5	55	62.5	50	22.5	22.5	22.5	22.5	22.5	22.5	22.5	22.5	22.5	22.5	22.5	22.5	22.5	22.5	22.5	22.5	22.5	22.5	22.5	22.5	55	60	60	67.5	62.5	65	60	65	57.5	60	27.5	22.5	27.5	15	0	17.5	27.5	17.5	25	27.5	
50	52.5	52.5	50	47.5	52.5	47.5	55	62.5	50	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	55	65	60	67.5	62.5	65	67.5	67.5	57.5	65	27.5	25	27.5	17.5	17.5	0	30	12.5	22.5	27.5	
50	52.5	52.5	50	47.5	52.5	47.5	55	62.5	50	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	55	57.5	55	60	62.5	65	57.5	67.5	55	57.5	17.5	15	27.5	27.5	27.5	30	0	30	30	15	
50	52.5	52.5	50	47.5	52.5	47.5	55	62.5	50	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	55	65	60	67.5	62.5	65	67.5	67.5	57.5	65	27.5	25	27.5	17.5	17.5	12.5	30	0	25	25	
50	52.5	52.5	50	47.5	52.5	47.5	55	62.5	50	27.5	27.5	27.5	27.5	27.5	27.5	27.5	27.5	27.5	27.5	27.5	27.5	27.5	27.5	27.5	27.5	27.5	27.5	27.5	27.5	55	65	60	67.5	62.5	65	65	65	55	65	25	22.5	25	20	25	22.5	30	25	0	25	
50	52.5	52.5	50	47.5	52.5	47.5	55	62.5	50	27.5	27.5	27.5	27.5	27.5	27.5	27.5	27.5	27.5	27.5	27.5	27.5	27.5	27.5	27.5	27.5	27.5	27.5	27.5	27.5	55	57.5	55	57.5	62.5	65	57.5	67.5	55	57.5	15	15	25	27.5	27.5	27.5	15	25	25	0	
